Id,SalePrice
1461,107358.76766821054
1462,159905.42026547188
1463,180529.56882166382
1464,203072.27455575851
1465,183778.08203061917
1466,171719.6787693564
1467,186448.06422310675
1468,165145.81957149328
1469,192739.4227829381
1470,120119.24502299415
1471,187587.51828693325
1472,102276.49283969394
1473,99216.68628187694
1474,151903.44740492685
1475,121387.5011329734
1476,358672.0096680461
1477,248466.33388459703
1478,270968.0544400183
1479,268645.4193834805
1480,519738.3910136328
1481,345009.09149215685
1482,208314.3925930438
1483,177715.9761763472
1484,166194.45568611566
1485,188137.4463246474
1486,197997.15481385184
1487,313605.2257066109
1488,244687.0807605158
1489,191549.97287163406
1490,237120.82314782776
1491,193556.40239510505
1492,86259.4967899002
1493,171007.36979437704
1494,284603.65364468354
1495,284430.58175108937
1496,234034.64104326733
1497,176657.7258673932
1498,173135.89761330263
1499,162915.06953145767
1500,156524.26678446739
1501,182632.14415817856
1502,155045.08895263346
1503,276309.8733737977
1504,245630.2740526382
1505,228354.89264518407
1506,195411.4089339571
1507,273916.2695299462
1508,208265.60221294677
1509,164986.36106201465
1510,143715.81193763463
1511,158008.2880253022
1512,180914.15818401036
1513,139806.72787616908
1514,159644.60350564917
1515,209412.6030291058
1516,152388.6758966844
1517,177956.80806648906
1518,131885.44505350632
1519,215860.36222866896
1520,130631.87147124714
1521,130116.65240571149
1522,178798.63370598314
1523,113758.23016851424
1524,121371.69340294646
1525,125677.76979872672
1526,108595.31968372077
1527,106460.34433194283
1528,142328.35288677193
1529,153258.0394084114
1530,196585.57563141256
1531,103622.39285913459
1532,95751.02612637065
1533,155891.1673104021
1534,126327.61786035549
1535,145194.68504629994
1536,108492.92868393296
1537,60482.38258607449
1538,144322.0509134709
1539,191536.05874766264
1540,94802.42149496399
1541,135136.83080606343
1542,141105.6737275117
1543,189871.2983724741
1544,89429.01702785351
1545,116980.16611449953
1546,135214.94832106447
1547,128162.4632569641
1548,135428.48578424018
1549,121988.27285989064
1550,135537.6551244359
1551,105929.85998227814
1552,143409.18332552965
1553,141582.27985403803
1554,123630.46062247152
1555,154070.7684825
1556,87265.12069680411
1557,104052.09782589668
1558,105615.79623745049
1559,77674.70564673925
1560,125457.24178692035
1561,129155.97175308142
1562,131660.6529157472
1563,123075.40889873386
1564,152378.68728912706
