Id,SalePrice
1461,120000.00000000025
1462,139000.00000000026
1463,129900.00000000012
1464,200500.00000000023
1465,196499.99999999997
1466,188000.00000000012
1467,176000.00000000006
1468,183199.99999999965
1469,213490.0000000004
1470,139000.00000000026
1471,180000.00000000006
1472,89499.99999999988
1473,87999.9999999998
1474,145000.00000000012
1475,140999.99999999968
1476,333167.9999999997
1477,227000.0
1478,320000.0000000006
1479,280000.0
1480,466499.99999999965
1481,402999.9999999999
1482,224000.0
1483,177500.00000000015
1484,180000.00000000006
1485,185000.00000000006
1486,227875.0
1487,423000.00000000076
1488,250000.00000000023
1489,172499.99999999985
1490,165600.0000000001
1491,195000.00000000006
1492,78000.00000000009
1493,181500.00000000006
1494,315000.0000000002
1495,259999.9999999998
1496,189999.9999999999
1497,205950.00000000012
1498,148800.00000000006
1499,148800.00000000006
1500,173733.0
1501,176999.99999999977
1502,162000.00000000012
1503,325299.9999999993
1504,215000.0
1505,185499.99999999994
1506,231500.00000000006
1507,240000.00000000047
1508,189999.9999999999
1509,167900.00000000003
1510,153499.9999999997
1511,143000.00000000035
1512,144900.00000000012
1513,181000.00000000006
1514,155000.00000000012
1515,162900.0000000001
1516,137500.00000000012
1517,165000.00000000015
1518,123999.99999999984
1519,180000.00000000006
1520,132499.9999999999
1521,132499.9999999999
1522,210000.0
1523,127999.99999999997
1524,120000.00000000025
1525,159999.99999999997
1526,123000.00000000009
1527,100000.00000000003
1528,127500.00000000001
1529,139000.00000000026
1530,194699.99999999983
1531,93000.00000000007
1532,111999.99999999984
1533,189999.9999999999
1534,131499.99999999997
1535,139000.00000000026
1536,108480.00000000001
1537,59999.99999999991
1538,116900.00000000004
1539,139999.9999999999
1540,91499.99999999991
1541,145000.00000000012
1542,127500.00000000001
1543,253000.0000000001
1544,68499.99999999999
1545,129900.00000000012
1546,112500.00000000004
1547,125500.00000000006
1548,135499.9999999998
1549,123000.00000000009
1550,153899.99999999988
1551,109000.0
1552,162900.0000000001
1553,127999.99999999997
1554,102000.00000000019
1555,139000.00000000026
1556,98000.00000000003
1557,147000.00000000015
1558,80000.0
1559,59999.99999999991
1560,153899.99999999988
1561,157899.9999999999
1562,130000.00000000032
1563,144000.0
1564,121500.00000000007
1565,129900.00000000012
1566,225000.00000000015
1567,73000.00000000003
1568,238999.99999999962
1569,84499.99999999994
1570,159999.99999999997
1571,103200.00000000009
1572,129000.0000000001
1573,259000.0
1574,176000.00000000006
1575,187500.0
1576,206999.99999999994
1577,205999.99999999988
1578,137500.00000000012
1579,137000.00000000015
1580,225000.00000000015
1581,153999.99999999988
1582,149899.99999999974
1583,305899.9999999992
1584,219500.00000000012
1585,139999.9999999999
1586,59999.99999999991
1587,108000.00000000001
1588,147000.00000000015
1589,135000.0000000002
1590,129499.99999999983
1591,103200.00000000009
1592,140999.99999999968
1593,137500.00000000012
1594,159999.99999999997
1595,59999.99999999991
1596,180000.00000000006
1597,175000.00000000012
1598,227000.0
1599,215999.99999999988
1600,170000.00000000012
1601,124999.99999999967
1602,120000.00000000025
1603,105499.99999999974
1604,275000.0000000002
1605,235000.0
1606,167900.00000000003
1607,214500.00000000023
1608,224000.0
1609,179900.0000000004
