LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,TotalSF,TotalBaths,TotalPorchSF,HouseAge,RemodAge,IsRemodeled,HasFireplace,MSZoning_RL,MSZoning_RM,MSZoning_C (all),LotConfig_Inside,LotConfig_Corner,LandContour_Lvl,Neighborhood_NAmes,Neighborhood_Edwards,Neighborhood_OldTown,Neighborhood_NridgHt,Neighborhood_Sawyer,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_IDOTRR,Condition1_Norm,Condition1_Artery,BldgType_1Fam,RoofStyle_Gable,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_BrkComm,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_Wd Sdng,Exterior2nd_Brk Cmn,Foundation_CBlock,CentralAir_Y,CentralAir_N,Electrical_SBrkr,GarageType_Detchd,GarageType_Attchd,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Family,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MoSold_3,MoSold_7,MoSold_6,MoSold_8,MoSold_4,MoSold_2,MoSold_12,YrSold_2009,YrSold_2008,YrSold_2006,YrSold_2010,YrSold_2007
0.015237388343961662,0.024733534297744903,0.7044492049739584,0.2257945238251446,-1.5643234697559414,0.37190858330556575,-0.01804218153249841,-0.6772965322227815,-0.5919384849020567,-0.6981706355608867,-0.2733759375932208,-0.5592658580852133,0.10503101498643812,-0.5858488681369516,0.6926876875772201,0.20578097149003777,0.7972072679207796,0.7743015333030312,-0.9114541445883463,-0.45877638542244026,-0.15623489033006027,-0.7964007077369621,-0.8083486683960596,-1.3432866515460744,-0.8296292775967963,-1.041111300767078,-0.7621098350144632,-1.0568816576132598,-0.7913548791355304,-1.571858279367163,0.23221841791474168,-0.9354408977625671,-0.990835044472665,0.25593436888976295,-0.8161431196317637,0.29854728708373446,0.4712704318966547,0.2860892124580813,0.9968012669331404,-0.7252940164504693,-0.3558405036537164,-0.2753081809873766,-1.1205783167565628,-1.5950919256309322,-0.8463358709263413,0.05802280150753458,0.7359861387006603,-0.9608316669235092,-1.035681000663397,0.5172639398518657,-0.41732802377247247,-0.0810108409885382,-1.6351307882278954,-0.4622227294628071,0.3292431988831966,2.336213760947852,-0.2693556154091605,-0.29625319820519824,-0.23458494108312888,-0.23264503291539704,-0.3427628025294084,-0.1882632146083869,-0.16099606343470502,0.39966905023587473,-0.1882632146083869,0.4544113505583066,0.5210591047794626,-0.7530270967429518,-0.40649989574680734,-0.040406101782088436,-0.7397896841650156,-0.4132814134673338,-0.39278535953387833,-0.07574763968621588,1.131666534356041,0.26409688851131885,-0.26409688851131896,0.29787773436724985,1.6418840192078492,-1.2181156217766007,3.619868544002955,-2.0988774008055677,-0.3106682238470986,-0.1220177752173126,1.3303201468076238,-0.21662947085992523,-0.335291918926705,-0.5121969142940493,3.5124003931412955,-0.4386568420449934,-0.45962343486338575,-0.2994963208140833,-0.3246619863880054,-0.1905716861644656,-0.21247306673690672,1.86496707471768,-0.52485024099049,-0.5362024957740235,-0.36607525260936846,-0.5298993483817932
-0.17361387931301414,0.39930669675524744,0.7044492049739584,0.2257945238251446,-0.06886192134102892,-0.5353117580779909,1.0456338180052844,0.9238486035918291,-0.5919384849020567,-0.6981706355608867,-0.2733759375932208,0.5940437349745463,0.10503101498643812,-0.5858488681369516,1.1704436137476806,0.8869825891631468,-0.2848428623212519,-0.29231837579319764,-0.5949498853897749,0.1615551651604409,0.8856140794252856,-0.10345110669790884,-0.8083486683960596,-0.8143582859525851,1.109332862615145,-1.041111300767078,-0.7621098350144632,0.18288296369789672,0.7499029568950983,-0.3075710890797102,0.23221841791474168,-0.9354408977625671,-0.990835044472665,0.29023250750600516,-0.8161431196317637,0.29854728708373446,0.4712704318966547,0.2860892124580813,-0.7625268811857183,0.4902097507696857,-0.3558405036537164,-0.2753081809873766,-0.43271694133342375,-0.27801400318870206,-0.04758803187146964,-1.036758771578012,-0.9140498530402117,1.0407650314044126,-1.035681000663397,0.5172639398518657,-0.41732802377247247,-0.0810108409885382,0.6115718737604895,-0.4622227294628071,0.3292431988831966,-0.42804302273875783,-0.2693556154091605,-0.29625319820519824,-0.23458494108312888,-0.23264503291539704,-0.3427628025294084,-0.1882632146083869,-0.16099606343470502,-2.502070148813937,-0.1882632146083869,0.4544113505583066,0.5210591047794626,1.3279734611480432,-0.40649989574680734,-0.040406101782088436,1.351735528900593,-0.4132814134673338,-0.39278535953387833,-0.07574763968621588,-0.8836525333578377,0.26409688851131885,-0.26409688851131896,0.29787773436724985,1.6418840192078492,-1.2181156217766007,-0.27625312572654126,0.47644516998286396,-0.3106682238470986,-0.1220177752173126,1.3303201468076238,-0.21662947085992523,-0.335291918926705,-0.5121969142940493,-0.2847055825277526,2.279686315476254,-0.45962343486338575,-0.2994963208140833,-0.3246619863880054,-0.1905716861644656,-0.21247306673690672,-0.5362024957740235,1.9053054031428354,-0.5362024957740235,-0.36607525260936846,-0.5298993483817932
-0.8345933161124294,-0.5233508270446101,-1.0595491103383825,0.2257945238251446,-1.5643234697559414,-0.5353117580779909,-1.5138365558825055,-1.5506484244852963,0.04296200207299731,-0.6981706355608867,2.64342645742315,-1.7125754511449731,0.10503101498643812,0.3575061990599506,-1.2183360171046216,-1.0250798825124074,-0.2848428623212519,-0.29231837579319764,0.08327352717859246,-1.1138465028379627,-0.15623489033006027,-1.1207011210232392,-0.8083486683960596,-1.5908251266438276,-0.8296292775967963,-1.041111300767078,-0.7621098350144632,-2.2966462789244164,-0.7913548791355304,-0.9397146842234365,0.23221841791474168,-0.9354408977625671,-0.990835044472665,0.17361883621078167,-0.8161431196317637,0.29854728708373446,0.24319812703556104,0.2860892124580813,-0.7625268811857183,-0.7252940164504693,0.18901468237988028,-0.2753081809873766,-1.6447286848289948,-1.5950919256309322,-0.5186444497756247,1.4513811672527757,1.4639431938804568,1.0407650314044126,-1.035681000663397,0.5172639398518657,-0.41732802377247247,-0.0810108409885382,0.6115718737604895,-0.4622227294628071,0.3292431988831966,-0.42804302273875783,-0.2693556154091605,-0.29625319820519824,-0.23458494108312888,-0.23264503291539704,-0.3427628025294084,-0.1882632146083869,-0.16099606343470502,0.39966905023587473,-0.1882632146083869,0.4544113505583066,0.5210591047794626,-0.7530270967429518,-0.40649989574680734,-0.040406101782088436,-0.7397896841650156,2.419658778289194,-0.39278535953387833,-0.07574763968621588,-0.8836525333578377,0.26409688851131885,-0.26409688851131896,0.29787773436724985,1.6418840192078492,-1.2181156217766007,-0.27625312572654126,0.47644516998286396,-0.3106682238470986,-0.1220177752173126,-0.7516987564231854,4.616177088142407,-0.335291918926705,-0.5121969142940493,-0.2847055825277526,-0.4386568420449934,2.1756941098906997,-0.2994963208140833,-0.3246619863880054,-0.1905716861644656,-0.21247306673690672,-0.5362024957740235,-0.52485024099049,1.86496707471768,-0.36607525260936846,-0.5298993483817932
0.6290040082291329,0.015354550574239362,0.7044492049739584,0.2257945238251446,-0.06886192134102892,-0.5353117580779909,1.2450730679186188,1.1664463514425276,-0.5919384849020567,-0.6981706355608867,-0.2733759375932208,0.5940437349745463,0.10503101498643812,0.3575061990599506,1.1704436137476806,-0.9405169230771249,-0.2848428623212519,-0.29231837579319764,1.3854624793098578,0.4047251329889303,0.8856140794252856,0.16818513690940007,-0.8083486683960596,-0.6070183666399372,-0.8296292775967963,0.8102561862491605,-0.7621098350144632,0.18288296369789672,0.7499029568950983,-0.3075710890797102,0.23221841791474168,-0.9354408977625671,-0.990835044472665,0.30166522037808585,0.3065111491890592,0.29854728708373446,-0.07990430485098823,0.2860892124580813,0.05197689109153113,-0.3824596205678615,-0.3558405036537164,-0.2753081809873766,-0.16307528216755324,-0.27801400318870206,-0.6210480188852237,-1.169459568315654,-1.059641264076171,-0.9608316669235092,-1.035681000663397,0.5172639398518657,-0.41732802377247247,-0.0810108409885382,-1.6351307882278954,2.1634591642911944,0.3292431988831966,-0.42804302273875783,3.712564144916621,-0.29625319820519824,-0.23458494108312888,-0.23264503291539704,-0.3427628025294084,-0.1882632146083869,-0.16099606343470502,0.39966905023587473,-0.1882632146083869,0.4544113505583066,0.5210591047794626,1.3279734611480432,-0.40649989574680734,-0.040406101782088436,1.351735528900593,-0.4132814134673338,-0.39278535953387833,-0.07574763968621588,-0.8836525333578377,0.26409688851131885,-0.26409688851131896,0.29787773436724985,-0.6090564182983307,0.820940132547941,-0.27625312572654126,0.47644516998286396,-0.3106682238470986,-0.1220177752173126,1.3303201468076238,-0.21662947085992523,-0.335291918926705,-0.5121969142940493,3.5124003931412955,-0.4386568420449934,-0.45962343486338575,-0.2994963208140833,-0.3246619863880054,-0.1905716861644656,-0.21247306673690672,-0.5362024957740235,-0.52485024099049,-0.5362024957740235,2.731678781540253,-0.5298993483817932
-0.8818061330266733,-0.653835938097881,-1.0595491103383825,-3.5181227833836615,-1.5643234697559414,1.2791289246891224,-0.8490390561713913,-1.6962070731957155,-0.5919384849020567,-0.6981706355608867,-0.2733759375932208,-0.5592658580852133,0.10503101498643812,-0.5858488681369516,0.6926876875772201,-0.12307498186939414,-0.2848428623212519,-0.29231837579319764,-0.45252296875041775,-0.7490915510952286,-1.198083860085406,-1.0458625641110213,0.2684308553810332,-0.5689355243172061,1.109332862615145,-1.041111300767078,1.2274832874594652,0.18288296369789672,-0.7913548791355304,-0.9397146842234365,0.23221841791474168,-0.9354408977625671,-0.990835044472665,0.15761303818986863,-0.8161431196317637,-1.0581842731079032,-0.8163877892982697,0.2860892124580813,-0.7625268811857183,0.1629587365181055,-0.3558405036537164,0.865368117372767,-0.7780233517958396,0.380524958032413,0.38250695838884585,0.7878771835645656,1.6095346049164159,1.0407650314044126,-1.035681000663397,0.5172639398518657,-0.41732802377247247,-0.0810108409885382,0.6115718737604895,-0.4622227294628071,0.3292431988831966,-0.42804302273875783,-0.2693556154091605,-0.29625319820519824,-0.23458494108312888,-0.23264503291539704,-0.3427628025294084,-0.1882632146083869,-0.16099606343470502,-2.502070148813937,-0.1882632146083869,0.4544113505583066,0.5210591047794626,-0.7530270967429518,-0.40649989574680734,-0.040406101782088436,-0.7397896841650156,2.419658778289194,-0.39278535953387833,-0.07574763968621588,1.131666534356041,0.26409688851131885,-0.26409688851131896,0.29787773436724985,1.6418840192078492,-1.2181156217766007,3.619868544002955,-2.0988774008055677,-0.3106682238470986,-0.1220177752173126,-0.7516987564231854,-0.21662947085992523,2.9824756981948037,-0.5121969142940493,-0.2847055825277526,-0.4386568420449934,-0.45962343486338575,3.3389391805609683,-0.3246619863880054,-0.1905716861644656,-0.21247306673690672,-0.5362024957740235,-0.52485024099049,1.86496707471768,-0.36607525260936846,-0.5298993483817932
0.7234296420576208,0.083703894459286,0.7044492049739584,0.2257945238251446,2.922061175488796,-0.5353117580779909,1.211833192933063,1.1179268018723878,0.34865482913506035,2.8344288276688347,-0.2733759375932208,1.747353328034306,0.10503101498643812,1.3008612662568528,1.1704436137476806,0.7718830054873456,-0.2848428623212519,-0.29231837579319764,-0.7034656314007137,-0.07913347646571699,0.8856140794252856,-0.3473693662636556,1.5081441228875545,1.074973835947359,1.109332862615145,0.8102561862491605,1.2274832874594652,0.18288296369789672,2.291160792925727,2.221003291495195,0.23221841791474168,0.62405092500193,1.7747577661914842,0.2993786778036697,1.429165418009882,1.6552788472753721,1.5926259307970316,0.2860892124580813,0.6058394562400607,0.08504182836296736,-0.3558405036537164,-0.2753081809873766,0.6623583683402137,1.697602880474643,-0.31383731155642686,-1.169459568315654,-1.059641264076171,-0.9608316669235092,0.9655482714846157,-1.933249010720486,-0.41732802377247247,-0.0810108409885382,0.6115718737604895,-0.4622227294628071,0.3292431988831966,-0.42804302273875783,-0.2693556154091605,-0.29625319820519824,-0.23458494108312888,-0.23264503291539704,-0.3427628025294084,-0.1882632146083869,-0.16099606343470502,0.39966905023587473,-0.1882632146083869,0.4544113505583066,0.5210591047794626,1.3279734611480432,-0.40649989574680734,-0.040406101782088436,1.351735528900593,-0.4132814134673338,-0.39278535953387833,-0.07574763968621588,-0.8836525333578377,0.26409688851131885,-0.26409688851131896,0.29787773436724985,-0.6090564182983307,0.820940132547941,-0.27625312572654126,0.47644516998286396,-0.3106682238470986,-0.1220177752173126,-0.7516987564231854,-0.21662947085992523,-0.335291918926705,1.9523741203679055,-0.2847055825277526,-0.4386568420449934,-0.45962343486338575,-0.2994963208140833,3.080126537527231,-0.1905716861644656,-0.21247306673690672,1.86496707471768,-0.52485024099049,-0.5362024957740235,-0.36607525260936846,-0.5298993483817932
-0.17361387931301414,0.39778261190017783,-2.823547425650723,0.2257945238251446,2.922061175488796,-0.5353117580779909,1.1453534429619516,1.0208877027321084,5.469009682424616,2.8344288276688347,-0.2733759375932208,1.747353328034306,0.10503101498643812,2.244216333453755,-1.2183360171046216,-1.0250798825124074,-0.2848428623212519,-0.29231837579319764,1.9144767411131842,0.8960277210505722,0.8856140794252856,0.7613499953988297,2.778555052256142,3.0595130636541312,-0.8296292775967963,2.661623673265399,1.2274832874594652,0.18288296369789672,0.7499029568950983,2.221003291495195,0.23221841791474168,0.62405092500193,1.2216392040586543,0.2948055926548374,1.429165418009882,1.6552788472753721,0.7801183447293856,0.2860892124580813,0.8013203615866006,-0.7252940164504693,0.2741483051976297,-0.2753081809873766,2.49344534971661,1.697602880474643,-0.4674426652208253,-1.2026347675000644,-1.1081717344214908,-0.9608316669235092,0.9655482714846157,0.5172639398518657,-0.41732802377247247,-0.0810108409885382,-1.6351307882278954,-0.4622227294628071,-3.0372685096974883,-0.42804302273875783,-0.2693556154091605,-0.29625319820519824,-0.23458494108312888,-0.23264503291539704,-0.3427628025294084,-0.1882632146083869,-0.16099606343470502,0.39966905023587473,-0.1882632146083869,0.4544113505583066,-1.9191680767640515,1.3279734611480432,-0.40649989574680734,-0.040406101782088436,1.351735528900593,-0.4132814134673338,-0.39278535953387833,-0.07574763968621588,-0.8836525333578377,0.26409688851131885,-0.26409688851131896,0.29787773436724985,-0.6090564182983307,-1.2181156217766007,-0.27625312572654126,-2.0988774008055677,3.218867985971327,-0.1220177752173126,-0.7516987564231854,-0.21662947085992523,-0.335291918926705,1.9523741203679055,-0.2847055825277526,-0.4386568420449934,-0.45962343486338575,-0.2994963208140833,-0.3246619863880054,-0.1905716861644656,-0.21247306673690672,-0.5362024957740235,-0.52485024099049,1.86496707471768,-0.36607525260936846,-0.5298993483817932
-1.6372112036545765,-0.467663111186296,0.7044492049739584,0.2257945238251446,-0.06886192134102892,0.37190858330556575,-1.912715055709174,0.7782899548814098,-0.5919384849020567,-0.6981706355608867,-0.2733759375932208,-0.5592658580852133,0.10503101498643812,-0.5858488681369516,-1.2183360171046216,-1.0250798825124074,-0.2848428623212519,-0.29231837579319764,0.4042992757942864,-0.7614981821068862,0.8856140794252856,-1.1345601130440202,0.9437794163464904,-0.03154430487422081,-0.8296292775967963,0.8102561862491605,-0.7621098350144632,0.18288296369789672,-0.7913548791355304,1.5888596963514687,0.23221841791474168,0.62405092500193,1.2216392040586543,-4.2919988116239525,-1.9387973884525866,-2.414915833299541,-2.2655972264364688,0.2860892124580813,-0.7625268811857183,3.80947003817857,1.9257405878619696,-0.2753081809873766,-0.43546838683511635,-0.27801400318870206,3.505815816231613,1.9158339558345225,-0.7684584420042524,1.0407650314044126,0.9655482714846157,-1.933249010720486,2.3961966200122733,-0.0810108409885382,0.6115718737604895,-0.4622227294628071,0.3292431988831966,-0.42804302273875783,-0.2693556154091605,3.375490985610744,-0.23458494108312888,-0.23264503291539704,-0.3427628025294084,-0.1882632146083869,-0.16099606343470502,0.39966905023587473,-0.1882632146083869,0.4544113505583066,0.5210591047794626,-0.7530270967429518,2.4600252311574033,-0.040406101782088436,-0.7397896841650156,-0.4132814134673338,-0.39278535953387833,-0.07574763968621588,1.131666534356041,0.26409688851131885,-0.26409688851131896,0.29787773436724985,-0.6090564182983307,-1.2181156217766007,-0.27625312572654126,0.47644516998286396,-0.3106682238470986,-0.1220177752173126,-0.7516987564231854,-0.21662947085992523,-0.335291918926705,-0.5121969142940493,-0.2847055825277526,-0.4386568420449934,2.1756941098906997,-0.2994963208140833,-0.3246619863880054,-0.1905716861644656,-0.21247306673690672,-0.5362024957740235,1.9053054031428354,-0.5362024957740235,-0.36607525260936846,-0.5298993483817932
-0.45689078079847784,0.0831177079765669,0.7044492049739584,0.2257945238251446,-0.8165926955484851,-0.5353117580779909,-1.0152384310991698,-1.2110115774943184,-0.5919384849020567,-0.6981706355608867,-0.2733759375932208,-0.5592658580852133,0.10503101498643812,-0.5858488681369516,-0.7405800909341612,-0.06669967557920581,2.9613075284048427,2.196461412098003,-0.9204971234225913,-0.1610172411426573,0.8856140794252856,-0.4637848992382166,0.6556936665640226,0.2223413106106541,-0.8296292775967963,0.8102561862491605,-0.7621098350144632,0.18288296369789672,-0.7913548791355304,-0.3075710890797102,-2.815182638570699,-0.9354408977625671,-0.990835044472665,0.2284958579967692,-0.8161431196317637,0.29854728708373446,0.8703969654035685,0.2860892124580813,-0.7625268811857183,0.3343759344594094,-0.3558405036537164,-0.2753081809873766,0.06254324897123639,-0.27801400318870206,-0.14999160098106856,1.0532787770398495,1.2698213124991777,1.0407650314044126,-1.035681000663397,0.5172639398518657,-0.41732802377247247,-0.0810108409885382,0.6115718737604895,-0.4622227294628071,0.3292431988831966,-0.42804302273875783,3.712564144916621,-0.29625319820519824,-0.23458494108312888,-0.23264503291539704,-0.3427628025294084,-0.1882632146083869,-0.16099606343470502,0.39966905023587473,-0.1882632146083869,0.4544113505583066,0.5210591047794626,-0.7530270967429518,2.4600252311574033,-0.040406101782088436,-0.7397896841650156,-0.4132814134673338,2.5459197389299555,-0.07574763968621588,1.131666534356041,0.26409688851131885,-0.26409688851131896,0.29787773436724985,1.6418840192078492,-1.2181156217766007,-0.27625312572654126,0.47644516998286396,-0.3106682238470986,-0.1220177752173126,-0.7516987564231854,-0.21662947085992523,2.9824756981948037,-0.5121969142940493,-0.2847055825277526,2.279686315476254,-0.45962343486338575,-0.2994963208140833,-0.3246619863880054,-0.1905716861644656,-0.21247306673690672,1.86496707471768,-0.52485024099049,-0.5362024957740235,-0.36607525260936846,-0.5298993483817932
0.015237388343961662,-0.013837536265171636,-1.0595491103383825,0.2257945238251446,0.6788688528664273,-0.5353117580779909,1.0788736929908402,0.9238486035918291,0.3956844948369162,1.068129096053974,-0.2733759375932208,0.5940437349745463,0.10503101498643812,-0.5858488681369516,1.1704436137476806,-1.0203819403215584,-0.2848428623212519,-0.29231837579319764,2.151854935512113,1.1615296247000453,0.8856140794252856,1.063476021451857,-0.8083486683960596,0.07635708170685103,-0.8296292775967963,0.8102561862491605,-0.7621098350144632,0.18288296369789672,0.7499029568950983,0.3245725060640161,0.23221841791474168,-0.9354408977625671,-0.990835044472665,0.29023250750600516,0.3065111491890592,0.29854728708373446,0.2622041524406522,0.2860892124580813,-0.7625268811857183,-0.7252940164504693,-0.3558405036537164,-0.2753081809873766,0.7008786053639094,-0.27801400318870206,-0.8463358709263413,-1.0035835723936015,-0.8169889123495722,-0.9608316669235092,-1.035681000663397,0.5172639398518657,-0.41732802377247247,-0.0810108409885382,0.6115718737604895,-0.4622227294628071,0.3292431988831966,-0.42804302273875783,-0.2693556154091605,-0.29625319820519824,4.262848226244983,-0.23264503291539704,-0.3427628025294084,-0.1882632146083869,-0.16099606343470502,0.39966905023587473,-0.1882632146083869,0.4544113505583066,0.5210591047794626,1.3279734611480432,-0.40649989574680734,-0.040406101782088436,1.351735528900593,-0.4132814134673338,-0.39278535953387833,-0.07574763968621588,-0.8836525333578377,0.26409688851131885,-0.26409688851131896,0.29787773436724985,-0.6090564182983307,0.820940132547941,-0.27625312572654126,0.47644516998286396,-0.3106682238470986,-0.1220177752173126,1.3303201468076238,-0.21662947085992523,-0.335291918926705,-0.5121969142940493,3.5124003931412955,-0.4386568420449934,-0.45962343486338575,-0.2994963208140833,-0.3246619863880054,-0.1905716861644656,-0.21247306673690672,-0.5362024957740235,-0.52485024099049,-0.5362024957740235,2.731678781540253,-0.5298993483817932
